College_name_long,CB_COLLEGE_ID,CB_TERM_ID,CB_COURSE_ID,CB_CONTROL_NUMBER,CB_TITLE,CB_TOP_CODE,CB_CREDIT_STATUS,CB_TRANSFER_STATUS,CB_UNITS_MAXIMUM,CB_UNITS_MINIMUM,CB_BASIC_SKILLS_STATUS,CB_SAM_CODE,CB_COOP_ED_STATUS,CB_CLASSIFICATION_CODE,CB_SPECIAL_CLASS_STATUS,CB_PRIOR_TO_COLLEGE,CB_NONCREDIT_CATEGORY,CB_FUNDING_CATEGORY,CB_CRCC_ID,CB_PROGRAM_STATUS,CB_GENERAL_EDUCATION_STATUS,CB_SUPPORT_COURSE_STATUS,CB_UPPDER_DIVISION_STATUS
CUYAMACA COLLEGE,021,257,CD-136      ,CCC000613123,Adult Supervision                                                   ,130500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CD-136      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CD-137      ,CCC000608169,Administration of Child Development Programs I                      ,130500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CD-137      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CD-141      ,CCC000245873,Working with Children with Special Needs                            ,130500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CD-141      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CD-153      ,CCC000515136,Teaching in a Diverse Society                                       ,130500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CD-153      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CD-170      ,CCC000169362,Practicum: Field Experience with Infants and Toddlers               ,130500,D,B,2,2,N,B,C,Y,N,Y,Y,Y,CD-170      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CD-210      ,CCC000342415,Working with Young Children with Challenging Behaviors              ,130500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CD-210      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CHEM-102    ,CCC000460440,"Introduction to General, Organic and Biological Chemistry           ",190500,D,A,5,5,N,E,N,Y,N,Y,Y,Y,CHEM-102    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CHEM-120    ,CCC000304761,Preparation for General Chemistry                                   ,190500,D,A,4,4,N,E,N,Y,N,Y,Y,Y,CHEM-120    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CHEM-141    ,CCC000107124,General Chemistry I                                                 ,190500,D,A,5,5,N,E,N,Y,N,Y,Y,Y,CHEM-141    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CHEM-142    ,CCC000024660,General Chemistry II                                                ,190500,D,A,5,5,N,E,N,Y,N,Y,Y,Y,CHEM-142    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CHEM-231    ,CCC000606005,Organic Chemistry I                                                 ,190500,D,A,5,5,N,E,N,Y,N,Y,Y,Y,CHEM-231    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CIS-110     ,CCC000318038,Principles of Information Systems                                   ,070100,D,A,4,4,N,C,N,Y,N,Y,Y,Y,CIS-110     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CIS-120     ,CCC000602398,Computer Maintenance and A+ Certification                           ,070100,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CIS-120     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CIS-125     ,CCC000354000,Network+ Certification                                              ,070100,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CIS-125     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CIS-264     ,CCC000583425,Ethical Cybersecurity Hacking                                       ,070810,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CIS-264     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CIS-270     ,CCC000605603,Palo Alto Network Security I                                        ,070800,D,B,3,3,N,B,N,Y,N,Y,Y,Y,CIS-270     ,2,Y,N,N
CUYAMACA COLLEGE,021,257,COMM-110    ,CCC000359421,Introduction to Mass Communication                                  ,150600,D,A,3,3,N,E,N,Y,N,Y,Y,Y,COMM-110    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,COMM-120    ,CCC000294362,Interpersonal Communication                                         ,150600,D,A,3,3,N,E,N,Y,N,Y,Y,Y,COMM-120    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,COMM-124    ,CCC000307327,Intercultural Communication                                         ,150600,D,A,3,3,N,E,N,Y,N,Y,Y,Y,COMM-124    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,COMM-137    ,CCC000237810,Critical Thinking in Group Communication                            ,150600,D,A,3,3,N,E,N,Y,N,Y,Y,Y,COMM-137    ,1,A,N,N
CUYAMACA COLLEGE,021,257,COMM-C1000  ,CCC000245313,Introduction to Public Speaking                                     ,150600,D,A,3,3,N,E,N,Y,N,Y,Y,Y,COMM-C1000  ,1,Y,N,N
CUYAMACA COLLEGE,021,257,COUN-110    ,CCC000515317,Career Decision Making                                              ,493010,D,B,1,1,N,E,N,Y,N,Y,Y,Y,COUN-110    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,COUN-120    ,CCC000531780,College and Career Success                                          ,493010,D,A,3,3,N,E,N,Y,N,Y,Y,Y,COUN-120    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,COUN-140    ,CCC000504111,Self Awareness and Interpersonal Relationships                      ,493012,D,B,3,3,N,E,N,Y,N,Y,Y,Y,COUN-140    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CS-119      ,CCC000602399,Program Design and Development                                      ,070100,D,A,3,3,N,C,N,Y,N,Y,Y,Y,CS-119      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CS-119L     ,CCC000035917,Program Design and Development Lab                                  ,070100,D,A,1,1,N,D,N,Y,N,Y,Y,Y,CS-119L     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CS-181      ,CCC000549453,Introduction to C++ Programming                                     ,070100,D,A,4,4,N,D,N,Y,N,Y,Y,Y,CS-181      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CS-182      ,CCC000229556,Introduction to Java Programming                                    ,070100,D,A,4,4,N,D,N,Y,N,Y,Y,Y,CS-182      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CS-240      ,CCC000605605,Discrete Structures                                                 ,070600,D,A,3,3,N,E,N,Y,N,Y,Y,Y,CS-240      ,1,B,N,N
CUYAMACA COLLEGE,021,257,CWS-100     ,CCC000598420,Career Pathways in Water & Wastewater                               ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-100     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-102     ,CCC000598422,Calculations in Water & Wastewater                                  ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-102     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-106     ,CCC000598425,Electrical & Instrumentation Processes                              ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-106     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-107     ,CCC000598426,Safety in Water & Wastewater                                        ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-107     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-110     ,CCC000598427,Laboratory Analysis for Water & Wastewater                          ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-110     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-112     ,CCC000598428,Water Treatment Plant Operations                                    ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-112     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-114     ,CCC000598429,Wastewater Treatment Plant Operations                               ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-114     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-130     ,CCC000598431,Water Distribution Systems                                          ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-130     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-134     ,CCC000598433,"Pumps, Motors & Valves                                              ",095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-134     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-280     ,CCC000608237,Backflow Tester Training                                            ,095800,D,B,2,2,N,C,N,Y,N,Y,Y,Y,CWS-280     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,CWS-282     ,CCC000598443,Cross-Connection Control Specialist                                 ,095800,D,B,3,3,N,C,N,Y,N,Y,Y,Y,CWS-282     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ECON-120    ,CCC000211072,Principles of Macroeconomics                                        ,220400,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ECON-120    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ECON-121    ,CCC000063886,Principles of Microeconomics                                        ,220400,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ECON-121    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ED-200      ,CCC000506038,Teaching as a Profession                                            ,080100,D,B,3,3,N,E,N,Y,N,Y,Y,Y,ED-200      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,EHSM-100    ,CCC000602365,Introduction to Environmental and Occupational Safety and Health (OS,030300,D,B,4,4,N,C,N,Y,N,Y,Y,Y,EHSM-100    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,EHSM-110    ,CCC000505458,Industrial Sustainability                                           ,030300,D,B,3,3,N,C,N,Y,N,Y,Y,Y,EHSM-110    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,EHSM-130    ,CCC000505459,Environmental & Occupational Health Effects of Hazardous Materials  ,030300,D,B,3,3,N,C,N,Y,N,Y,Y,Y,EHSM-130    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,EHSM-135    ,CCC000505460,General Industry Safety Standards                                   ,030300,D,B,3,3,N,C,N,Y,N,Y,Y,Y,EHSM-135    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,EHSM-150    ,CCC000641749,Hazardous Waste Management Applications                             ,030300,D,B,4,4,N,C,N,Y,N,Y,Y,Y,EHSM-150    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,EHSM-240    ,CCC000501006,Cooperative Work Experience                                         ,030300,D,B,4,1,N,B,C,Y,N,Y,Y,Y,EHSM-240    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGL-020    ,CCC000574441,Support for Academic Reading and Writing                            ,150100,C,C,1,1,B,E,N,Y,N,A,Y,Y,ENGL-020    ,2,Y,S,N
CUYAMACA COLLEGE,021,257,ENGL-122    ,CCC000162833,Introduction to Literature                                          ,150100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-122    ,1,A,N,N
CUYAMACA COLLEGE,021,257,ENGL-126    ,CCC000174744,Introduction to Creative Writing                                    ,150700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-126    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGL-200    ,CCC000619265,Cooperative Work Experience in English                              ,150100,D,C,4,1,N,E,C,Y,N,Y,Y,Y,ENGL-200    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGL-201    ,CCC000069208,"Women, Gender, and Sexuality in Literature                          ",150100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-201    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGL-221    ,CCC000295405,British Literature I                                                ,150100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-221    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGL-236    ,CCC000591667,Chicana/o Literature                                                ,150100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-236    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGL-238    ,CCC000591715,Black Literature                                                    ,150100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-238    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGL-C1000  ,CCC000578010,Academic Reading and Writing                                        ,150100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-C1000  ,1,A,N,N
CUYAMACA COLLEGE,021,257,ENGL-C1001  ,CCC000088411,Critical Thinking and Writing                                       ,150100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGL-C1001  ,1,A,N,N
CUYAMACA COLLEGE,021,257,ENGR-100    ,CCC000605663,Introduction to Engineering and Design                              ,090100,D,A,4,4,N,E,N,Y,N,Y,Y,Y,ENGR-100    ,1,B,N,N
CUYAMACA COLLEGE,021,257,ENGR-119    ,CCC000325290,Basic Engineering CAD                                               ,090100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGR-119    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-120    ,CCC000219548,Engineering Computer Applications                                   ,090100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGR-120    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-125    ,CCC000084180,Solid Modeling Design                                               ,090100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGR-125    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-200    ,CCC000138354,Engineering Mechanics-Statics                                       ,090100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGR-200    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-210    ,CCC000605664,Electric Circuits                                                   ,090100,D,A,4,4,N,E,N,Y,N,Y,Y,Y,ENGR-210    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-218    ,CCC000025365,Plane Surveying                                                     ,095730,D,A,4,4,N,B,N,Y,N,Y,Y,Y,ENGR-218    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-220    ,CCC000178770,Engineering Mechanics-Dynamics                                      ,090100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGR-220    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-225    ,CCC000628410,Mechanics for Civil Engineers                                       ,090100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGR-225    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-260    ,CCC000134751,Engineering Materials                                               ,090100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ENGR-260    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-261    ,CCC000634039,Materials Laboratory                                                ,090100,D,B,1,1,N,E,N,Y,N,Y,Y,Y,ENGR-261    ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ENGR-270    ,CCC000338955,Digital Design                                                      ,090100,D,A,4,4,N,E,N,Y,N,Y,Y,Y,ENGR-270    ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-001      ,CCC000593953,Adapted Physical Exercise                                           ,083580,D,A,1,1,N,E,N,Y,S,Y,Y,Y,ES-001      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-008A     ,CCC000609347,Beginning Indoor Cycling                                            ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-008A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-008B     ,CCC000609348,Intermediate Indoor Cycling                                         ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-008B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-009A     ,CCC000215594,Beginning Aerobic Dance Exercise                                    ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-009A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-009B     ,CCC000555720,Intermediate Aerobic Dance Exercise                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-009B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-014A     ,CCC000214347,Beginning Body Building                                             ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-014A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-014B     ,CCC000234493,Intermediate Body Building                                          ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-014B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-014C     ,CCC000326958,Advanced Body Building                                              ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-014C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-019A     ,CCC000200224,Beginning Physical Fitness                                          ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-019A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-019B     ,CCC000292635,Intermediate Physical Fitness                                       ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-019B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-019C     ,CCC000312118,Advanced Physical Fitness                                           ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-019C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-024A     ,CCC000609350,Beginning Fitness Boot Camp                                         ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-024A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-024B     ,CCC000609351,Intermediate Fitness Boot Camp                                      ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-024B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-024C     ,CCC000609352,Advanced Fitness Boot Camp                                          ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-024C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-028A     ,CCC000605606,Beginning Yoga                                                      ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-028A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-028B     ,CCC000605607,Intermediate Yoga                                                   ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-028B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-028C     ,CCC000605608,Advanced Yoga                                                       ,083500,D,A,1.5,1.5,N,E,N,Y,N,Y,Y,Y,ES-028C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-060A     ,CCC000281990,Beginning Badminton                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-060A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-060B     ,CCC000264309,Intermediate Badminton                                              ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-060B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-061A     ,CCC000643641,Beginning Pickleball                                                ,083500,D,B,1,1,N,E,N,Y,N,Y,Y,Y,ES-061A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-061B     ,CCC000643642,Intermediate Pickleball                                             ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-061B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-061C     ,CCC000643643,Advanced Pickleball                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-061C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-076A     ,CCC000200964,Beginning Tennis                                                    ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-076A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-076B     ,CCC000221047,Intermediate Tennis                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-076B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-076C     ,CCC000313716,Advanced Tennis                                                     ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-076C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-155A     ,CCC000180798,Beginning Basketball                                                ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-155A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-155B     ,CCC000201250,Intermediate Basketball                                             ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-155B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-155C     ,CCC000293604,Advanced Basketball                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-155C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-170A     ,CCC000218570,Beginning Soccer                                                    ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-170A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-170B     ,CCC000238196,Intermediate Soccer                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-170B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-175A     ,CCC000203611,Beginning Volleyball                                                ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-175A     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-175B     ,CCC000295840,Intermediate Volleyball                                             ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-175B     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-175C     ,CCC000314921,Advanced Volleyball                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-175C     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-180      ,CCC000313673,Self Defense for Women                                              ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,ES-180      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-209      ,CCC000600352,Intercollegiate Cross Country                                       ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ES-209      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-213      ,CCC000600353,Intercollegiate Golf                                                ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ES-213      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-218      ,CCC000600354,Intercollegiate Soccer                                              ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ES-218      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-230      ,CCC000600357,Intercollegiate Volleyball                                          ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ES-230      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-249      ,CCC000573281,Competencies for Intercollegiate Athletes                           ,083550,D,A,4,2,N,E,N,Y,N,Y,Y,Y,ES-249      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-250      ,CCC000549454,Introduction to Kinesiology                                         ,083500,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ES-250      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-271      ,CCC000035051,Fitness Walking with Children                                       ,083500,D,B,1,1,N,E,N,Y,N,Y,Y,Y,ES-271      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ES-272      ,CCC000293999,Issues in Childhood Obesity                                         ,083500,D,B,1,1,N,E,N,Y,N,Y,Y,Y,ES-272      ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-010     ,CCC000267148,American Culture I                                                  ,493090,C,C,3,3,B,E,N,Y,N,Y,Y,Y,ESL-010     ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-045     ,CCC000631758,Introduction to English Listening                                   ,493087,C,C,6,6,B,E,N,Y,N,E,Y,Y,ESL-045     ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-045R    ,CCC000634136,Introduction to English Reading                                     ,493087,C,C,6,6,B,E,N,Y,N,E,Y,Y,ESL-045R    ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-050     ,CCC000632109,Basic Accelerated Reading and Writing for English as a Second Langua,493087,C,C,6,6,B,E,N,Y,N,D,Y,Y,ESL-050     ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-050S    ,CCC000635181,Basic Support for ESL Accelerated Reading and Writing               ,493087,C,C,3,3,B,E,N,Y,N,D,Y,Y,ESL-050S    ,2,Y,S,N
CUYAMACA COLLEGE,021,257,ESL-099A    ,CCC000612824,ESL for the Workplace I                                             ,493100,C,C,3,3,B,D,N,Y,N,E,Y,Y,ESL-099A    ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-122     ,CCC000624952,College Rhetoric                                                    ,493087,D,A,6,6,N,E,N,Y,N,Y,Y,Y,ESL-122     ,1,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-1A      ,CCC000569171,Accelerated Reading and Writing for English as a Second Language    ,493087,C,C,6,6,B,E,N,Y,N,C,Y,Y,ESL-1A      ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-1AS     ,CCC000638217,Support for ESL Accelerated Reading and Writing                     ,493087,C,C,3,3,B,E,N,Y,N,C,Y,Y,ESL-1AS     ,2,Y,S,N
CUYAMACA COLLEGE,021,257,ESL-1B      ,CCC000632111,Advanced Accelerated Reading and Writing for English as a Second Lan,493087,C,C,6,6,B,E,N,Y,N,B,Y,Y,ESL-1B      ,2,Y,N,N
CUYAMACA COLLEGE,021,257,ESL-1BS     ,CCC000638218,Support for Advanced ESL Reading and Writing                        ,493087,C,C,3,3,B,E,N,Y,N,B,Y,Y,ESL-1BS     ,2,Y,S,N
CUYAMACA COLLEGE,021,257,ESL-2       ,CCC000624953,Accelerated Composition for English as a Second Language            ,493084,D,A,6,6,N,E,N,Y,N,A,Y,Y,ESL-2       ,1,Y,N,N
